Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
350,Erubiel Durazo*\durazer01,27,ARI,NL,92,207,175,34,47,11,0,12,38,0,0,28,49,.269,.372,.537,.909,124,94,1,2,0,2,1,3/D9
351,Chad Durbin\durbich01,23,KCR,AL,29,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
352,Ray Durham#\durhara01,29,CHW,AL,152,691,611,104,163,42,10,20,65,23,10,64,110,.267,.337,.466,.804,106,285,10,4,6,6,3,*4/D
353,Mike Duvall\duvalmi01,26,MIN,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
354,Jermaine Dye\dyeje01,27,TOT,AL,158,675,599,91,169,31,1,26,106,9,1,57,112,.282,.346,.467,.813,110,280,8,7,1,11,6,*9/D8
355,Jermaine Dye\dyeje01,27,KCR,AL,97,410,367,50,100,14,0,13,47,7,1,30,68,.272,.333,.417,.749,92,153,2,6,1,6,3,9/D8
356,Jermaine Dye\dyeje01,27,OAK,AL,61,265,232,41,69,17,1,13,59,2,0,27,44,.297,.366,.547,.913,139,127,6,1,0,5,3,9
357,Damion Easley\easleda01,31,DET,AL,154,658,585,77,146,27,7,11,65,10,5,52,90,.250,.323,.376,.699,90,220,10,13,4,4,3,*4
358,Adam Eaton\eatonad01,23,SDP,NL,23,44,38,3,4,1,0,0,2,1,0,4,12,.105,.190,.132,.322,-11,5,0,0,2,0,0,1
359,Angel Echevarria\echevan01,30,MIL,NL,75,145,133,12,34,11,0,5,13,0,1,8,29,.256,.310,.451,.761,96,60,2,3,0,1,0,73/9D
360,David Eckstein\eckstda01,26,ANA,AL,153,664,582,82,166,26,2,4,41,29,4,43,60,.285,.355,.357,.712,89,208,11,21,16,2,0,*64D
361,Jim Edmonds*\edmonji01,31,STL,NL,150,608,500,95,152,38,1,30,110,5,5,93,136,.304,.410,.564,.974,149,282,8,4,1,10,12,*8/3
362,Joey Eischen*\eischjo01,31,MON,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
363,Scott Elarton\elartsc01,25,TOT,NL,24,47,38,1,3,0,0,0,2,0,0,1,10,.079,.167,.079,.246,-35,3,2,3,5,0,0,1
364,Scott Elarton\elartsc01,25,HOU,NL,20,39,30,1,2,0,0,0,2,0,0,1,8,.067,.176,.067,.243,-34,2,1,3,5,0,0,1
365,Scott Elarton\elartsc01,25,COL,NL,4,8,8,0,1,0,0,0,0,0,0,0,2,.125,.125,.125,.250,-40,1,1,0,0,0,0,/1
366,Cal Eldred\eldreca01,33,CHW,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
367,Robert Ellis\ellisro02,30,ARI,NL,19,28,26,2,4,0,0,0,1,0,0,1,12,.154,.185,.154,.339,-13,4,0,0,1,0,0,1
368,Alan Embree*\embreal01,31,TOT,MLB,61,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
369,Alan Embree*\embreal01,31,SFG,NL,22,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
370,Alan Embree*\embreal01,31,CHW,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
371,Juan Encarnacion\encarju01,25,DET,AL,120,457,417,52,101,19,7,12,52,9,5,25,93,.242,.292,.408,.700,88,170,9,6,5,4,1,*98/D
372,Mario Encarnacion\encarma01,25,COL,NL,20,67,62,3,14,1,0,0,3,2,1,5,14,.226,.284,.242,.526,28,15,3,0,0,0,0,7/9
373,Todd Erdos\erdosto01,27,BOS,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
374,Darin Erstad*\erstada01,27,ANA,AL,157,716,631,89,163,35,1,9,63,24,10,62,113,.258,.331,.360,.691,82,227,8,10,1,7,7,*83/D
375,Alex Escobar\escobal01,22,NYM,NL,18,53,50,3,10,1,0,3,8,1,0,3,19,.200,.245,.400,.645,67,20,1,0,0,0,0,/89
376,Kelvim Escobar\escobke01,25,TOR,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
377,Bobby Estalella\estalbo02,26,TOT,MLB,32,111,97,12,19,5,1,3,10,0,0,12,30,.196,.297,.361,.658,75,35,2,2,0,0,2,2
378,Bobby Estalella\estalbo02,26,SFG,NL,29,105,93,11,19,5,1,3,10,0,0,11,28,.204,.295,.376,.672,78,35,2,1,0,0,2,2
379,Bobby Estalella\estalbo02,26,NYY,AL,3,6,4,1,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,-1,0,0,1,0,0,0,/2
380,Shawn Estes\estessh01,28,SFG,NL,27,52,42,2,3,0,0,0,1,0,0,3,11,.071,.130,.071,.202,-44,3,1,0,6,1,0,1
381,Horacio Estrada*\estraho01,25,COL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
382,Johnny Estrada#\estrajo01,25,PHI,NL,89,324,298,26,68,15,0,8,37,0,0,16,32,.228,.273,.359,.632,64,107,15,4,2,4,6,2
383,Tony Eusebio\eusebto01,34,HOU,NL,59,174,154,16,39,8,0,5,14,0,0,17,34,.253,.339,.403,.742,87,62,2,3,0,0,3,2
384,Adam Everett\everead01,24,HOU,NL,9,3,3,1,0,0,0,0,0,1,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/6
385,Carl Everett#\evereca01,30,BOS,AL,102,449,409,61,105,24,4,14,58,9,2,27,104,.257,.323,.438,.761,98,179,3,13,0,0,3,8/9D
386,Scott Eyre*\eyresc01,29,TOR,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
387,Jorge Fabregas*\fabrejo01,31,ANA,AL,53,157,148,9,33,4,2,2,16,0,0,3,15,.223,.235,.318,.553,44,47,5,0,4,2,0,2
388,Kyle Farnsworth\farnsky01,25,CHC,NL,76,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
389,Sal Fasano\fasansa01,29,TOT,MLB,39,96,85,12,17,5,0,3,9,0,0,5,31,.200,.277,.365,.641,56,31,3,4,2,0,0,2/D
390,Sal Fasano\fasansa01,29,TOT,AL,14,24,22,2,1,0,0,0,0,0,0,1,12,.045,.125,.045,.170,-52,1,2,1,0,0,0,2/D
391,Sal Fasano\fasansa01,29,OAK,AL,11,23,21,2,1,0,0,0,0,0,0,1,12,.048,.130,.048,.178,-49,1,1,1,0,0,0,/2D
392,Sal Fasano\fasansa01,29,KCR,AL,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,/2
393,Sal Fasano\fasansa01,29,COL,NL,25,72,63,10,16,5,0,3,9,0,0,4,19,.254,.329,.476,.805,89,30,1,3,2,0,0,2
394,Jeff Fassero*\fasseje01,38,CHC,NL,82,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
395,Carlos Febles\febleca01,25,KCR,AL,79,317,292,45,69,9,2,8,25,5,2,22,58,.236,.291,.363,.654,68,106,7,1,1,1,0,4
396,Pedro Feliz\felizpe01,26,SFG,NL,94,238,220,23,50,9,1,7,22,2,1,10,50,.227,.264,.373,.637,67,82,5,2,3,3,2,5/D
397,Jared Fernandez\fernaja01,29,CIN,NL,5,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
398,Jose Fernandez\fernajo01,26,ANA,AL,13,27,25,1,2,1,0,0,0,0,1,2,10,.080,.148,.120,.268,-28,3,0,0,0,0,0,/D35
399,Osvaldo Fernandez\fernaos01,34,CIN,NL,20,23,19,1,1,0,0,0,0,0,0,1,8,.053,.100,.053,.153,-59,1,0,0,3,0,0,1
400,Tony Fernandez#\fernato01,39,TOT,MLB,76,134,123,11,36,4,0,2,15,1,3,8,17,.293,.338,.374,.712,87,46,3,1,1,1,0,5D
401,Tony Fernandez#\fernato01,39,MIL,NL,28,72,64,6,18,0,0,1,3,1,2,7,9,.281,.352,.328,.680,81,21,1,0,1,0,0,5
402,Tony Fernandez#\fernato01,39,TOR,AL,48,62,59,5,18,4,0,1,12,0,1,1,8,.305,.323,.424,.746,94,25,2,1,0,1,0,D
403,Mike Fetters\fettemi01,36,TOT,NL,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
404,Mike Fetters\fettemi01,36,LAD,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
405,Mike Fetters\fettemi01,36,PIT,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
406,Robert Fick*\fickro01,27,DET,AL,124,448,401,62,109,21,2,19,61,0,3,39,62,.272,.339,.476,.816,119,191,10,4,0,4,3,23/D9
407,Luis Figueroa#\figuelu01,27,PIT,NL,4,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/4
408,Nelson Figueroa#\figuene01,27,PHI,NL,19,26,24,4,6,1,0,0,1,0,0,1,11,.250,.280,.292,.572,51,7,0,0,1,0,0,1
409,Jeremy Fikac\fikacje01,26,SDP,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
410,Bob File\filebo01,24,TOR,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
411,Chuck Finley*\finlech01,38,CLE,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
412,Steve Finley*\finlest01,36,ARI,NL,140,548,495,66,136,27,4,14,73,11,7,47,67,.275,.337,.430,.767,91,213,8,1,2,3,9,*8/1
413,Tony Fiore\fioreto01,29,TOT,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
414,Tony Fiore\fioreto01,29,TBD,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
415,Tony Fiore\fioreto01,29,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
416,John Flaherty\flahejo01,33,TBD,AL,78,265,248,20,59,17,1,4,29,1,0,10,33,.238,.269,.363,.632,67,90,9,1,5,1,1,2
417,Darrin Fletcher*\fletcda01,34,TOR,AL,134,453,416,36,94,20,0,11,56,0,1,24,43,.226,.274,.353,.628,63,147,18,6,1,6,4,*2/D
418,Bryce Florie\floribr01,31,BOS,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
419,Cliff Floyd*\floydcl01,28,FLA,NL,149,629,555,123,176,44,4,31,103,18,3,59,101,.317,.390,.578,.968,150,321,9,10,0,5,19,*7/D
420,Josh Fogg\foggjo01,24,CHW,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
421,P.J. Forbes\forbep.01,33,PHI,NL,3,7,7,1,2,0,0,0,1,0,0,0,2,.286,.286,.286,.571,51,2,0,0,0,0,0,/4
422,Brook Fordyce\fordybr01,31,BAL,AL,95,320,292,30,61,18,0,5,19,1,2,21,56,.209,.268,.322,.590,59,94,7,3,3,1,1,2
423,Casey Fossum*\fossuca01,23,BOS,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
424,Kevin Foster\fosteke01,32,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
425,Kris Foster\fostekr01,26,BAL,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
426,Keith Foulke\foulkke01,28,CHW,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
427,Andy Fox*\foxan01,30,FLA,NL,54,98,81,8,15,0,1,3,7,1,0,15,17,.185,.327,.321,.648,72,26,2,2,0,0,1,6/5487
428,Chad Fox\foxch02,30,MIL,NL,65,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
429,John Franco*\francjo01,40,NYM,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
430,Julio Franco\francju01,42,ATL,NL,25,101,90,13,27,4,0,3,11,0,0,10,20,.300,.376,.444,.821,109,40,3,1,0,0,1,3
431,Ryan Franklin\frankry01,28,SEA,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
432,Wayne Franklin*\frankwa01,27,HOU,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
433,John Frascatore\frascjo01,31,TOR,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
434,Ryan Freel\freelry01,25,TOR,AL,9,24,22,1,6,1,0,0,3,2,1,1,4,.273,.333,.318,.652,72,7,0,1,0,0,0,/47
435,Jeff Frye\fryeje01,34,TOR,AL,74,194,175,24,43,6,1,2,15,2,1,12,18,.246,.305,.326,.631,66,57,2,3,4,0,0,45/67
436,Travis Fryman\frymatr01,32,CLE,AL,98,370,334,34,88,15,0,3,38,1,2,30,63,.263,.327,.335,.662,76,112,8,3,0,3,1,5/D6
437,Brian Fuentes*\fuentbr01,25,SEA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
438,Brad Fullmer*\fullmbr01,26,TOR,AL,146,573,522,71,143,31,2,18,83,5,2,38,88,.274,.326,.444,.771,100,232,13,6,0,7,8,*D/3
439,Aaron Fultz*\fultzaa01,27,SFG,NL,66,5,5,1,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,115,2,0,0,0,0,0,1
440,Rafael Furcal#\furcara02,23,ATL,NL,79,359,324,39,89,19,0,4,30,22,6,24,56,.275,.321,.370,.691,77,120,5,1,4,6,1,6
441,Mike Fyhrie\fyhrimi01,31,TOT,MLB,18,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
442,Mike Fyhrie\fyhrimi01,31,CHC,NL,15,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
443,Mike Fyhrie\fyhrimi01,31,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
444,Eric Gagne\gagneer01,25,LAD,NL,33,51,44,3,6,2,1,1,2,0,1,1,13,.136,.156,.295,.451,17,13,2,0,6,0,0,1
445,Andres Galarraga\galaran01,40,TOT,MLB,121,445,399,50,102,28,1,17,69,1,3,31,117,.256,.326,.459,.784,103,183,12,12,0,3,2,3D
446,Andres Galarraga\galaran01,40,TEX,AL,72,271,243,33,57,16,0,10,34,1,0,18,68,.235,.310,.424,.734,88,103,9,9,0,1,1,D3
447,Andres Galarraga\galaran01,40,SFG,NL,49,174,156,17,45,12,1,7,35,0,3,13,49,.288,.351,.513,.863,127,80,3,3,0,2,1,3
448,Gus Gandarillas\gandagu01,29,MIL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
449,Ron Gant\gantro01,36,TOT,MLB,93,292,252,46,65,13,3,10,35,5,1,35,80,.258,.345,.452,.797,95,114,0,0,2,3,2,7D
450,Ron Gant\gantro01,36,COL,NL,59,199,171,31,44,8,2,8,22,3,1,24,56,.257,.345,.468,.813,92,80,0,0,2,2,2,7
451,Ron Gant\gantro01,36,OAK,AL,34,93,81,15,21,5,1,2,13,2,0,11,24,.259,.344,.420,.764,103,34,0,0,0,1,0,D7
452,Rich Garces\garceri01,30,BOS,AL,62,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
453,Freddy Garcia\garcifr03,24,SEA,AL,34,9,7,0,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,-22,1,0,0,2,0,0,1
454,Jesse Garcia\garcije01,27,ATL,NL,22,6,5,3,1,0,0,0,0,6,2,0,1,.200,.200,.200,.400,3,1,0,0,1,0,0,/46
455,Karim Garcia*\garcika01,25,CLE,AL,20,50,45,8,14,3,0,5,9,0,0,3,13,.311,.360,.711,1.071,174,32,1,1,0,1,0,9/73
456,Nomar Garciaparra\garcino01,27,BOS,AL,21,91,83,13,24,3,0,4,8,0,1,7,9,.289,.352,.470,.822,114,39,1,1,0,0,0,6
457,Mark Gardner\gardnma01,39,SFG,NL,23,26,21,1,0,0,0,0,1,0,0,1,8,.000,.045,.000,.045,-86,0,0,0,4,0,0,1
458,Jon Garland\garlajo01,21,CHW,AL,35,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
459,Chris George*\georgch02,21,KCR,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
460,Jason Giambi*\giambja01,30,OAK,AL,154,671,520,109,178,47,2,38,120,2,0,129,83,.342,.477,.660,1.137,199,343,17,13,0,9,24,*3D
461,Jeremy Giambi*\giambje01,26,OAK,AL,124,443,371,64,105,26,0,12,57,0,1,63,83,.283,.391,.450,.841,124,167,13,4,3,2,1,D973
462,Jay Gibbons*\gibboja01,24,BAL,AL,73,246,225,27,53,10,0,15,36,0,1,17,39,.236,.301,.480,.781,106,108,7,4,0,0,0,D7/3
463,Benji Gil\gilbe01,28,ANA,AL,104,278,260,33,77,15,4,8,39,3,4,14,57,.296,.330,.477,.807,109,124,6,0,2,2,0,643D/8
464,Geronimo Gil\gilge01,25,BAL,AL,17,66,58,3,17,2,0,0,6,0,0,5,7,.293,.369,.328,.697,91,19,1,2,1,0,0,2
465,Brian Giles*\gilesbr02,30,PIT,NL,160,674,576,116,178,37,7,37,95,13,6,90,67,.309,.404,.590,.994,150,340,10,4,0,4,14,*78
466,Marcus Giles\gilesma01,23,ATL,NL,68,273,244,36,64,10,2,9,31,2,5,28,37,.262,.338,.430,.769,95,105,8,0,1,0,0,4
467,Bernard Gilkey\gilkebe01,34,ATL,NL,69,121,106,8,29,6,0,2,14,0,1,11,31,.274,.339,.387,.726,85,41,4,1,0,3,0,7/9D
468,Keith Ginter\ginteke01,25,HOU,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,
469,Matt Ginter\gintema01,23,CHW,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
470,Charles Gipson\gipsoch01,28,SEA,AL,94,72,64,16,14,2,2,0,5,1,1,4,20,.219,.282,.313,.594,61,20,2,2,1,1,0,78D9/564
471,Joe Girardi\girarjo01,36,CHC,NL,78,253,229,22,58,10,1,3,25,0,1,21,50,.253,.315,.345,.660,75,79,2,0,2,1,4,2
472,Doug Glanville\glanvdo01,30,PHI,NL,153,674,634,74,166,24,3,14,55,28,6,19,91,.262,.285,.375,.660,71,238,7,4,10,7,1,*8
473,Troy Glaus\glaustr01,24,ANA,AL,161,708,588,100,147,38,2,41,108,10,3,107,158,.250,.367,.531,.898,133,312,16,6,0,7,7,*5/D6
474,Tom Glavine*\glavito02,35,ATL,NL,35,78,57,4,8,2,0,0,2,0,0,4,21,.140,.197,.175,.372,-3,10,0,0,17,0,0,1
475,Gary Glover\glovega01,24,CHW,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
476,Ryan Glynn\glynnry01,26,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
477,Wayne Gomes\gomeswa01,28,TOT,NL,55,2,1,0,1,0,0,0,1,0,0,1,0,1.000,1.000,1.000,2.000,428,1,0,0,0,0,0,1
478,Wayne Gomes\gomeswa01,28,PHI,NL,42,2,1,0,1,0,0,0,1,0,0,1,0,1.000,1.000,1.000,2.000,428,1,0,0,0,0,0,1
479,Wayne Gomes\gomeswa01,28,SFG,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
480,Chris Gomez\gomezch02,30,TOT,MLB,98,331,301,37,78,19,0,8,43,4,0,17,38,.259,.298,.402,.700,86,121,9,2,6,5,0,6/4
481,Chris Gomez\gomezch02,30,SDP,NL,40,125,112,6,21,3,0,0,7,1,0,9,14,.188,.244,.214,.458,25,24,5,0,2,2,0,6/4
482,Chris Gomez\gomezch02,30,TBD,AL,58,206,189,31,57,16,0,8,36,3,0,8,24,.302,.332,.513,.845,122,97,4,2,4,3,0,6
483,Alex Gonzalez\gonzaal01,28,TOR,AL,154,703,636,79,161,25,5,17,76,18,11,43,149,.253,.303,.388,.692,80,247,16,7,7,10,0,*6
484,Alex Gonzalez\gonzaal02,24,FLA,NL,145,561,515,57,129,36,1,9,48,2,2,30,107,.250,.303,.377,.680,78,194,13,10,3,3,6,*6
485,Dicky Gonzalez\gonzadi01,22,NYM,NL,16,22,20,1,2,0,0,0,0,0,0,1,4,.100,.143,.100,.243,-34,2,0,0,1,0,0,1
486,Juan Gonzalez\gonzaju03,31,CLE,AL,140,595,532,97,173,34,1,35,140,1,0,41,94,.325,.370,.590,.960,148,314,18,6,0,16,5,*9D
487,Luis Gonzalez*\gonzalu01,33,ARI,NL,162,728,609,128,198,36,7,57,142,1,1,100,83,.325,.429,.688,1.117,174,419,14,14,0,5,24,*7
488,Raul Gonzalez\gonzara01,27,CIN,NL,11,15,14,0,3,0,0,0,0,0,0,1,3,.214,.267,.214,.481,25,3,0,0,0,0,0,/7
489,Wiki Gonzalez\gonzawi01,27,SDP,NL,64,176,160,16,44,6,0,8,27,2,0,11,28,.275,.335,.463,.798,112,74,3,4,0,1,1,2/D
490,Tom Goodwin*\goodwto01,32,LAD,NL,105,312,286,51,66,8,5,4,22,22,8,23,58,.231,.286,.336,.622,66,96,3,0,1,2,0,8/7
491,Tom Gordon\gordoto01,33,CHC,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
492,Mark Grace*\gracema01,37,ARI,NL,145,553,476,66,142,31,2,15,78,1,0,67,36,.298,.386,.466,.852,113,222,7,4,1,5,6,*3
493,Tony Graffanino\graffto01,29,CHW,AL,74,169,145,23,44,9,0,2,15,4,1,16,29,.303,.370,.407,.777,102,59,4,1,4,3,0,54/6D73
494,Danny Graves\graveda01,27,CIN,NL,66,4,4,1,1,0,0,1,2,0,0,0,2,.250,.250,1.000,1.250,195,4,0,0,0,0,0,1
495,Craig Grebeck\grebecr01,36,BOS,AL,23,43,41,1,2,1,0,0,2,0,0,2,9,.049,.093,.073,.166,-55,3,0,0,0,0,0,6
496,Shawn Green*\greensh01,28,LAD,NL,161,701,619,121,184,31,4,49,125,20,4,72,107,.297,.372,.598,.970,154,370,10,5,0,5,10,*9/83
497,Steve Green\greenst01,23,ANA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
498,Todd Greene\greento02,30,NYY,AL,35,100,96,9,20,4,0,1,11,0,0,3,21,.208,.240,.281,.521,37,27,3,1,0,0,0,2/D
499,Rusty Greer*\greerru01,32,TEX,AL,62,279,245,38,67,23,0,7,29,1,2,27,32,.273,.342,.453,.795,104,111,5,1,1,5,1,7/D
500,Ben Grieve*\grievbe01,25,TBD,AL,154,639,542,72,143,30,2,11,72,7,1,87,159,.264,.372,.387,.760,104,210,13,8,0,2,2,*97D
501,Ken Griffey*\griffke02,31,CIN,NL,111,417,364,57,104,20,2,22,65,2,0,44,72,.286,.365,.533,.898,124,194,8,4,1,4,6,8/D
502,Jason Grilli\grillja01,24,FLA,NL,6,9,7,1,2,0,0,1,2,0,0,0,2,.286,.286,.714,1.000,151,5,0,0,2,0,0,/1
503,Jason Grimsley\grimsja01,33,KCR,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
504,Marquis Grissom\grissma02,34,LAD,NL,135,468,448,56,99,17,1,21,60,7,5,16,107,.221,.250,.404,.654,71,181,12,2,0,2,0,*87/9D
505,Buddy Groom*\groombu01,35,BAL,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
506,Mark Grudzielanek\grudzma01,31,LAD,NL,133,586,539,83,146,21,3,13,55,4,4,28,83,.271,.317,.393,.711,89,212,9,11,3,5,0,*4
507,Eddie Guardado\guarded01,30,MIN,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
508,Vladimir Guerrero\guerrvl01,26,MON,NL,159,671,599,107,184,45,4,34,108,37,16,60,88,.307,.377,.566,.943,139,339,24,9,0,3,24,*9
509,Wilton Guerrero#\guerrwi01,26,CIN,NL,60,147,142,16,48,5,1,1,8,5,2,3,17,.338,.352,.408,.760,92,58,1,0,2,0,0,64/75D
510,Carlos Guillen#\guillca01,25,SEA,AL,140,523,456,72,118,21,4,5,53,4,1,53,89,.259,.333,.355,.689,87,162,9,1,7,6,0,*6/D
511,Jose Guillen\guilljo01,25,TBD,AL,41,145,135,14,37,5,0,3,11,2,3,6,26,.274,.317,.378,.695,85,51,2,3,0,1,2,9/D
512,Mike Gulan\gulanmi01,30,FLA,NL,6,8,6,1,0,0,0,0,0,0,0,2,2,.000,.250,.000,.250,-25,0,0,0,0,0,0,/5
513,Mark Guthrie\guthrma01,35,OAK,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
514,Ricky Gutierrez\gutieri01,31,CHC,NL,147,606,528,76,153,23,3,10,66,4,3,40,56,.290,.345,.402,.746,97,212,13,10,17,11,0,*6
515,Cristian Guzman#\guzmacr01,23,MIN,AL,118,527,493,80,149,28,14,10,51,25,8,21,78,.302,.337,.477,.814,111,235,6,5,8,0,0,*6
516,Edwards Guzman*\guzmaed01,24,SFG,NL,61,121,115,8,28,6,0,3,7,0,0,5,16,.243,.273,.374,.647,70,43,2,0,0,1,2,2/3547
517,Geraldo Guzman\guzmage01,28,ARI,NL,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
518,Tony Gwynn*\gwynnto01,41,SDP,NL,71,112,102,5,33,9,1,1,17,1,0,10,9,.324,.384,.461,.845,127,47,1,0,0,0,1,9/D
519,Luther Hackman\hackmlu01,26,STL,NL,35,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
520,Jerry Hairston\hairsje02,25,BAL,AL,159,602,532,63,124,25,5,8,47,29,11,44,73,.233,.305,.344,.649,75,183,12,13,9,4,0,*4
521,John Halama*\halamjo01,29,SEA,AL,31,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
522,Toby Hall\hallto02,25,TBD,AL,49,196,188,28,56,16,0,4,30,2,2,4,16,.298,.321,.447,.768,103,84,5,3,0,1,0,2
523,Roy Halladay\hallaro01,24,TOR,AL,17,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
524,Shane Halter\haltesh01,31,DET,AL,136,507,450,53,128,32,7,12,65,3,3,37,100,.284,.344,.467,.811,118,210,14,7,7,6,2,56/3D
525,Darryl Hamilton*\hamilda02,36,NYM,NL,52,151,126,15,27,7,1,1,5,3,1,19,20,.214,.322,.310,.632,69,39,2,2,2,2,3,78/9
