Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
222,Joe Crede\credejo01,29,CHW,179,660,3.69,444,67.3%,24.5%,15.5%,27.5%,32.4%,75.5%,0.0%,50.8%,79.4%,27.9%,3.4%,6,0,8.4%,15,5,3.4%,6,4,4,20,16.7%,0,0,0
223,Coco Crisp#\crispco01,27,BOS,593,2307,3.89,1416,61.5%,31.0%,10.5%,26.3%,32.2%,69.0%,0.4%,42.4%,84.9%,31.0%,3.9%,23,1,12.1%,72,28,13.3%,79,35,24,60,28.6%,0,0,0
224,Bobby Crosby\crosbbo01,27,OAK,374,1362,3.64,894,65.8%,29.9%,16.4%,21.6%,32.1%,70.1%,0.9%,46.2%,76.6%,21.1%,3.5%,13,0,10.7%,40,18,4.3%,16,11,15,47,24.2%,0,0,0
225,Enrique Cruz\cruzen01,25,CIN,1,3,3.00,2,66.7%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
226,Jose Cruz#\cruzjo02,33,SDP,294,1089,3.70,662,61.0%,26.1%,17.2%,26.9%,29.8%,73.9%,0.7%,45.0%,76.7%,40.5%,4.1%,12,0,12.2%,36,13,11.9%,35,17,21,44,32.3%,0,0,0
227,Juan Cruz\cruzju02,28,ARI,2,9,4.50,6,66.7%,50.0%,33.3%,16.7%,0.0%,50.0%,0.0%,33.3%,33.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
228,Nelson Cruz\cruzne02,26,TEX,334,1314,3.93,850,64.9%,23.8%,22.0%,28.0%,26.2%,76.2%,0.9%,49.5%,71.1%,34.7%,1.8%,6,0,12.9%,43,22,7.8%,26,19,18,69,20.7%,0,0,0
229,Michael Cuddyer\cuddymi01,28,MIN,624,2439,3.91,1549,63.6%,30.5%,14.7%,26.1%,28.7%,69.5%,0.4%,44.2%,78.9%,25.8%,5.3%,33,1,17.0%,106,35,9.8%,61,13,29,78,27.1%,0,0,0
230,Jack Cust*\custja01,28,OAK,507,2232,4.40,1205,54.1%,33.3%,23.3%,23.7%,19.7%,66.7%,0.6%,36.1%,65.0%,29.8%,7.7%,39,2,17.6%,89,31,14.2%,72,34,72,92,43.9%,0,0,0
231,Johnny Damon*\damonjo01,33,NYY,606,2606,4.30,1626,62.4%,34.1%,9.1%,28.7%,28.2%,65.9%,0.2%,41.2%,86.2%,10.7%,4.5%,27,0,15.8%,96,21,9.9%,60,22,30,49,38.0%,0,0,0
232,John Danks*\danksjo01,22,CHW,2,11,5.50,7,63.6%,14.3%,42.9%,42.9%,0.0%,85.7%,0.0%,54.5%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
233,Jeff DaVanon#\davanje02,33,TOT,104,446,4.29,278,62.3%,30.6%,15.5%,30.9%,23.0%,69.4%,0.0%,43.3%,77.7%,31.7%,5.8%,6,0,16.3%,17,8,11.5%,12,5,13,14,48.1%,0,0,0
234,Jeff DaVanon#\davanje02,33,ARI,33,148,4.48,86,58.1%,30.2%,17.4%,30.2%,22.1%,69.8%,0.0%,40.5%,75.0%,21.2%,18.2%,6,0,27.3%,9,2,21.2%,7,5,4,4,50.0%,0,0,0
235,Jeff DaVanon#\davanje02,33,OAK,71,298,4.20,192,64.4%,30.7%,14.6%,31.3%,23.4%,69.3%,0.0%,44.6%,78.9%,36.6%,0.0%,0,0,11.3%,8,6,7.0%,5,0,9,10,47.4%,0,0,0
236,Kyle Davies\davieky01,23,TOT,30,113,3.77,77,68.1%,39.0%,14.3%,26.0%,20.8%,61.0%,0.0%,41.6%,76.6%,23.3%,0.0%,0,0,0.0%,0,0,10.0%,3,2,7,4,58.3%,0,0,0
237,Kyle Davies\davieky01,23,ATL,30,113,3.77,77,68.1%,39.0%,14.3%,26.0%,20.8%,61.0%,0.0%,41.6%,76.6%,23.3%,0.0%,0,0,0.0%,0,0,10.0%,3,2,7,4,58.3%,0,0,0
238,Doug Davis\davisdo02,31,ARI,68,227,3.34,164,72.2%,26.2%,21.3%,24.4%,28.0%,73.8%,0.0%,53.3%,71.1%,44.1%,0.0%,0,0,5.9%,4,1,4.4%,3,2,5,16,23.8%,0,0,0
239,Rajai Davis\davisra01,26,TOT,220,819,3.72,510,62.5%,29.4%,12.5%,25.5%,32.5%,70.6%,1.0%,44.1%,82.2%,27.3%,3.2%,7,0,13.6%,30,5,9.5%,21,5,5,23,17.9%,0,0,0
240,Rajai Davis\davisra01,26,PIT,57,225,3.95,135,60.0%,31.1%,6.7%,27.4%,34.8%,68.9%,0.0%,41.3%,90.3%,24.6%,3.5%,2,0,12.3%,7,1,14.0%,8,2,0,3,0.0%,0,0,0
241,Rajai Davis\davisra01,26,SFG,163,594,3.64,375,63.5%,28.8%,14.7%,24.8%,31.7%,71.2%,1.4%,45.2%,79.4%,28.2%,3.1%,5,0,14.1%,23,4,8.0%,13,3,5,20,20.0%,0,0,0
242,Alejandro De Aza*\deazaal01,23,FLA,158,565,3.58,403,71.8%,23.6%,18.6%,29.5%,28.3%,76.4%,2.5%,54.9%,75.6%,32.9%,3.2%,5,0,8.2%,13,5,5.1%,8,3,7,30,18.9%,0,0,0
243,Jorge De La Rosa*\rosajo01,26,KCR,5,18,3.60,13,72.2%,7.7%,38.5%,23.1%,30.8%,92.3%,0.0%,66.7%,58.3%,60.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
244,David DeJesus*\dejesda01,27,KCR,707,2587,3.66,1579,61.6%,33.9%,7.2%,25.1%,33.8%,66.1%,2.3%,40.7%,89.2%,22.2%,4.5%,32,0,13.0%,92,24,8.3%,59,26,33,50,39.8%,0,0,0
245,Carlos Delgado*\delgaca01,35,NYM,608,2229,3.67,1405,63.8%,22.0%,19.5%,28.2%,30.3%,78.0%,3.4%,49.8%,75.0%,35.5%,5.4%,33,1,15.8%,96,40,7.6%,46,32,23,95,19.5%,0,0,0
246,David Dellucci*\delluda01,33,CLE,199,794,3.99,489,62.2%,22.7%,15.5%,32.9%,28.8%,77.3%,2.6%,48.1%,79.9%,31.7%,4.0%,8,1,15.1%,30,17,9.0%,18,7,11,29,27.5%,0,0,0
247,Ryan Dempster\dempsry01,30,CHC,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
248,Mark DeRosa\derosma01,32,CHC,574,2274,3.96,1370,60.4%,24.3%,13.4%,31.9%,30.4%,75.7%,0.8%,45.7%,82.3%,29.6%,5.6%,32,0,13.6%,78,35,10.1%,58,38,26,67,28.0%,0,0,0
249,Elmer Dessens\desseel01,36,TOT,9,32,3.56,18,56.3%,38.9%,11.1%,22.2%,27.8%,61.1%,0.0%,34.4%,81.8%,44.4%,11.1%,1,0,22.2%,2,0,11.1%,1,0,1,1,50.0%,0,0,0
250,Elmer Dessens\desseel01,36,COL,9,32,3.56,18,56.3%,38.9%,11.1%,22.2%,27.8%,61.1%,0.0%,34.4%,81.8%,44.4%,11.1%,1,0,22.2%,2,0,11.1%,1,0,1,1,50.0%,0,0,0
251,Matt Diaz\diazma02,29,ATL,384,1294,3.37,886,69.0%,18.1%,20.3%,27.7%,34.0%,81.9%,2.5%,56.5%,75.2%,42.4%,2.3%,9,1,8.6%,33,21,4.7%,18,13,13,50,20.6%,0,0,0
252,Victor Diaz\diazvi01,25,TEX,108,396,3.67,273,68.9%,17.6%,25.6%,30.4%,26.4%,82.4%,0.0%,56.8%,68.9%,39.8%,1.9%,2,0,13.0%,14,10,0.9%,1,1,3,30,9.1%,0,0,0
253,Mike Difelice\difelmi01,38,NYM,48,172,3.58,122,70.9%,20.5%,21.3%,32.8%,25.4%,79.5%,0.0%,56.4%,73.2%,47.9%,4.2%,2,0,12.5%,6,2,8.3%,4,0,1,11,8.3%,0,0,0
254,Joe Dillon\dillojo02,31,MIL,82,305,3.72,200,65.6%,30.5%,11.0%,27.5%,31.0%,69.5%,0.0%,45.6%,84.2%,13.4%,3.7%,3,0,8.5%,7,2,7.3%,6,5,2,12,14.3%,0,0,0
255,Lenny DiNardo*\dinarle01,27,OAK,4,15,3.75,10,66.7%,40.0%,30.0%,10.0%,20.0%,60.0%,0.0%,40.0%,50.0%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
256,Greg Dobbs*\dobbsgr01,28,PHI,358,1356,3.79,872,64.8%,17.3%,16.9%,35.9%,29.9%,82.7%,2.1%,53.6%,79.6%,31.8%,4.5%,16,1,17.6%,63,41,5.0%,18,13,11,56,16.4%,0,0,0
257,Ryan Doumit#\doumiry01,26,PIT,279,1088,3.90,648,59.9%,23.6%,17.7%,28.7%,29.9%,76.4%,1.6%,45.8%,76.8%,24.7%,4.3%,12,1,18.6%,52,31,7.9%,22,17,14,45,23.7%,0,0,0
258,J.D. Drew*\drewj.01,31,BOS,554,2174,3.92,1254,58.5%,29.7%,15.3%,25.3%,29.7%,70.3%,3.5%,41.1%,78.2%,28.7%,6.9%,38,0,17.7%,98,29,10.8%,60,22,28,72,28.0%,0,0,0
259,Stephen Drew*\drewst01,24,ARI,619,2427,3.92,1463,60.8%,26.7%,14.3%,27.9%,31.2%,73.3%,2.1%,44.6%,80.5%,23.9%,6.3%,39,3,17.8%,110,50,10.7%,66,37,27,73,27.0%,0,0,0
260,Travis Driskill\drisktr01,35,HOU,1,5,5.00,3,60.0%,0.0%,33.3%,33.3%,33.3%,100.0%,0.0%,60.0%,66.7%,0.0%,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0,,0,0,0
261,Brandon Duckworth\duckwbr01,31,KCR,1,4,4.00,4,100.0%,0.0%,25.0%,50.0%,25.0%,100.0%,,100.0%,75.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
262,Chris Duffy*\duffych01,27,PIT,270,1022,3.79,656,64.2%,27.3%,12.5%,29.3%,30.9%,72.7%,0.0%,46.7%,82.8%,25.6%,3.3%,9,0,13.0%,35,12,5.9%,16,7,15,28,34.9%,0,0,0
263,Zach Duke*\dukeza01,24,PIT,35,117,3.34,86,73.5%,25.6%,25.6%,22.1%,26.7%,74.4%,0.0%,54.7%,65.6%,40.0%,0.0%,0,0,5.7%,2,1,2.9%,1,0,1,11,8.3%,0,0,0
264,Elijah Dukes\dukesel01,23,TBD,222,857,3.86,481,56.1%,28.1%,20.4%,22.2%,29.3%,71.9%,0.0%,40.4%,71.7%,33.8%,6.8%,15,0,21.2%,47,14,15.8%,35,15,12,32,27.3%,0,0,0
265,Phil Dumatrait\dumatph01,25,CIN,6,23,3.83,17,73.9%,29.4%,35.3%,23.5%,11.8%,70.6%,0.0%,52.2%,50.0%,16.7%,0.0%,0,0,16.7%,1,0,0.0%,0,0,0,4,0.0%,0,0,0
266,Chris Duncan*\duncach01,26,STL,432,1792,4.15,1064,59.7%,30.4%,18.6%,27.3%,23.8%,69.6%,1.4%,41.6%,73.3%,31.7%,5.6%,24,0,13.0%,56,24,10.4%,45,22,42,81,34.1%,0,0,0
267,Shelley Duncan\duncash01,27,NYY,83,324,3.90,198,61.1%,26.8%,19.7%,25.8%,27.8%,73.2%,0.0%,44.8%,73.1%,25.3%,4.8%,4,0,16.9%,14,8,10.8%,9,3,4,16,20.0%,0,0,0
268,Adam Dunn*\dunnad01,27,CIN,634,2635,4.16,1536,58.9%,26.6%,21.0%,29.0%,23.5%,73.4%,2.6%,43.3%,71.5%,30.6%,6.8%,43,3,16.2%,103,39,12.0%,76,38,46,119,27.9%,0,0,0
269,Chad Durbin\durbich01,29,DET,5,16,3.20,13,81.3%,15.4%,15.4%,30.8%,38.5%,84.6%,0.0%,68.8%,81.8%,80.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
270,J.D. Durbin\durbijd01,25,TOT,22,79,3.59,55,69.6%,41.8%,14.5%,12.7%,30.9%,58.2%,0.0%,40.5%,75.0%,18.2%,0.0%,0,0,4.5%,1,0,4.5%,1,1,1,4,20.0%,0,0,0
271,J.D. Durbin\durbijd01,25,PHI,22,79,3.59,55,69.6%,41.8%,14.5%,12.7%,30.9%,58.2%,0.0%,40.5%,75.0%,18.2%,0.0%,0,0,4.5%,1,0,4.5%,1,1,1,4,20.0%,0,0,0
272,Ray Durham#\durhara01,35,SFG,529,2055,3.88,1250,61.4%,27.0%,12.6%,28.6%,31.8%,73.0%,2.4%,44.8%,82.7%,28.9%,5.1%,27,0,16.1%,85,41,10.0%,53,29,19,56,25.3%,0,0,0
273,Jermaine Dye\dyeje01,33,CHW,561,2233,3.98,1394,62.6%,29.6%,14.6%,26.8%,29.1%,70.4%,0.7%,44.1%,79.3%,18.4%,6.6%,37,1,18.5%,104,43,11.8%,66,45,28,79,26.2%,0,0,0
274,Damion Easley\easleda01,37,NYM,218,800,3.67,491,61.7%,32.2%,12.4%,23.0%,32.4%,67.8%,1.3%,41.8%,81.7%,20.6%,6.0%,13,1,13.8%,30,13,9.6%,21,8,11,24,31.4%,0,0,0
275,Adam Eaton\eatonad01,29,PHI,71,281,3.96,181,64.4%,27.1%,17.1%,30.4%,25.4%,72.9%,0.0%,47.0%,76.5%,31.0%,2.8%,2,0,12.7%,9,4,4.2%,3,2,7,14,31.8%,0,0,0
276,David Eckstein\eckstda01,32,STL,484,1767,3.65,1197,67.7%,31.0%,4.1%,29.3%,35.6%,69.0%,0.0%,46.7%,94.1%,18.2%,4.5%,22,0,13.2%,64,7,8.5%,41,20,3,19,13.6%,0,0,0
277,Jim Edmonds*\edmonji01,37,STL,412,1602,3.89,982,61.6%,26.8%,15.5%,27.7%,30.0%,73.2%,1.3%,45.1%,78.9%,35.7%,3.6%,15,1,12.1%,50,23,10.7%,44,26,21,54,28.0%,0,0,0
278,Scott Elarton\elartsc01,31,KCR,1,4,4.00,3,75.0%,33.3%,66.7%,0.0%,0.0%,66.7%,0.0%,50.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
279,Brad Eldred\eldrebr01,26,PIT,48,162,3.38,117,74.1%,21.4%,28.2%,24.8%,25.6%,78.6%,8.9%,58.2%,64.1%,41.7%,2.1%,1,0,4.2%,2,1,2.1%,1,1,4,12,25.0%,0,0,0
280,Mark Ellis\ellisma01,30,OAK,642,2496,3.89,1606,64.4%,32.3%,11.0%,26.0%,30.8%,67.7%,0.4%,43.7%,83.8%,19.5%,4.7%,30,0,13.4%,86,27,7.8%,50,26,29,65,30.9%,0,0,0
281,Jason Ellison\ellisja01,29,TOT,104,379,3.64,241,63.6%,34.0%,12.4%,24.5%,29.0%,66.0%,0.0%,42.0%,81.1%,31.7%,5.8%,6,0,16.3%,17,8,4.8%,5,5,13,14,48.1%,0,0,0
282,Jason Ellison\ellisja01,29,SEA,48,179,3.73,120,67.0%,36.7%,10.0%,24.2%,29.2%,63.3%,0.0%,42.5%,84.2%,33.3%,6.3%,3,0,12.5%,6,2,10.4%,5,5,7,5,58.3%,0,0,0
283,Jason Ellison\ellisja01,29,CIN,56,200,3.57,121,60.5%,31.4%,14.9%,24.8%,28.9%,68.6%,0.0%,41.5%,78.3%,30.4%,5.4%,3,0,19.6%,11,6,0.0%,0,0,6,9,40.0%,0,0,0
284,Jacoby Ellsbury*\ellsbja01,23,BOS,127,466,3.67,298,63.9%,25.2%,10.1%,30.2%,34.6%,74.8%,0.0%,47.9%,86.5%,34.6%,3.9%,5,0,11.0%,14,4,9.4%,12,10,3,12,20.0%,0,0,0
285,Edwin Encarnacion\encared01,24,CIN,560,2074,3.70,1328,64.5%,21.8%,15.4%,31.1%,31.7%,78.2%,2.1%,50.5%,80.3%,31.6%,3.6%,20,1,16.8%,94,56,6.8%,38,26,16,70,18.6%,0,0,0
286,Juan Encarnacion\encarju01,31,STL,309,1066,3.45,682,64.0%,27.3%,13.9%,22.9%,35.9%,72.7%,0.0%,46.5%,80.8%,31.1%,4.5%,14,1,15.5%,48,23,6.5%,20,14,12,31,27.9%,0,0,0
287,John Ennis\ennisjo01,27,PHI,3,12,4.00,8,66.7%,50.0%,12.5%,12.5%,25.0%,50.0%,0.0%,33.3%,75.0%,33.3%,0.0%,0,0,33.3%,1,0,0.0%,0,0,1,0,100.0%,0,0,0
288,Morgan Ensberg\ensbemo01,31,TOT,324,1370,4.23,786,57.4%,28.1%,16.4%,27.6%,27.9%,71.9%,0.0%,41.2%,77.2%,33.6%,6.2%,20,2,16.7%,54,21,14.2%,46,33,24,43,35.8%,0,0,0
289,Morgan Ensberg\ensbemo01,31,HOU,259,1105,4.27,624,56.5%,29.2%,15.4%,26.6%,28.8%,70.8%,0.0%,40.0%,78.3%,31.3%,7.3%,19,2,17.8%,46,16,15.4%,40,29,20,28,41.7%,0,0,0
290,Morgan Ensberg\ensbemo01,31,SDP,65,265,4.08,162,61.1%,24.1%,20.4%,31.5%,24.1%,75.9%,0.0%,46.4%,73.2%,43.1%,1.5%,1,0,12.3%,8,5,9.2%,6,4,4,15,21.1%,0,0,0
291,Darin Erstad*\erstada01,33,CHW,350,1321,3.77,856,64.8%,35.5%,10.0%,22.3%,32.1%,64.5%,0.0%,41.8%,84.4%,12.9%,5.7%,20,0,15.4%,54,6,7.4%,26,6,8,36,18.2%,0,0,0
292,Kelvim Escobar\escobke01,31,LAA,7,18,2.57,13,72.2%,38.5%,23.1%,0.0%,38.5%,61.5%,0.0%,44.4%,62.5%,42.9%,0.0%,0,0,0.0%,0,0,14.3%,1,0,1,1,50.0%,0,0,0
293,Yunel Escobar\escobyu01,24,ATL,355,1257,3.54,771,61.5%,24.8%,11.5%,27.5%,36.2%,75.2%,0.8%,46.3%,84.7%,27.6%,6.5%,23,0,16.6%,59,24,10.7%,38,27,9,35,20.5%,0,0,0
294,Johnny Estrada#\estrajo01,31,MIL,465,1387,2.98,1007,73.2%,13.9%,12.1%,33.6%,40.4%,86.1%,3.2%,63.1%,85.9%,50.5%,2.2%,10,0,6.7%,31,12,2.2%,10,8,6,37,14.0%,0,0,0
295,Andre Ethier*\ethiean01,25,LAD,510,1864,3.65,1181,64.8%,26.0%,12.3%,28.8%,32.9%,74.0%,6.1%,48.0%,83.4%,28.6%,6.7%,34,2,14.7%,75,22,8.8%,45,23,9,59,13.2%,0,0,0
296,Terry Evans\evanste01,25,LAA,13,48,3.69,26,54.2%,23.1%,46.2%,3.8%,26.9%,76.9%,0.0%,41.7%,40.0%,30.8%,7.7%,1,0,15.4%,2,1,30.8%,4,2,1,3,25.0%,0,0,0
297,Dana Eveland*\evelada01,23,ARI,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
298,Adam Everett\everead01,30,HOU,236,866,3.67,567,65.5%,30.9%,9.0%,26.6%,33.5%,69.1%,0.0%,45.3%,87.0%,25.4%,4.2%,10,0,11.9%,28,8,6.8%,16,9,6,25,19.4%,0,0,0
299,Scott Eyre*\eyresc01,35,CHC,1,2,2.00,1,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
300,Brandon Fahey*\faheybr01,26,BAL,56,194,3.46,136,70.1%,25.7%,8.8%,32.4%,33.1%,74.3%,0.0%,52.1%,88.1%,26.8%,0.0%,0,0,12.5%,7,4,5.4%,3,0,3,6,33.3%,0,0,0
301,Brian Falkenborg\falkebr01,29,STL,1,3,3.00,3,100.0%,0.0%,33.3%,66.7%,0.0%,100.0%,,100.0%,66.7%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
302,Sal Fasano\fasansa01,35,TOR,49,204,4.16,133,65.2%,24.8%,27.8%,27.1%,20.3%,75.2%,0.0%,49.0%,63.0%,32.7%,2.0%,1,0,14.3%,7,5,4.1%,2,0,4,15,21.1%,0,0,0
303,Pedro Feliz\felizpe01,32,SFG,592,1949,3.29,1290,66.5%,23.1%,14.7%,24.2%,38.0%,76.9%,1.2%,51.1%,80.8%,34.8%,3.5%,21,5,11.5%,68,24,5.9%,35,21,10,60,14.3%,0,0,0
304,Robert Fick*\fickro01,33,WSN,221,853,3.86,535,63.0%,31.0%,11.6%,28.0%,29.3%,69.0%,1.3%,43.5%,83.2%,28.5%,5.9%,13,0,14.9%,33,14,10.9%,24,11,12,30,28.6%,0,0,0
305,Prince Fielder*\fieldpr01,23,MIL,684,2592,3.79,1577,62.8%,24.4%,18.3%,28.3%,28.9%,75.6%,8.1%,47.5%,75.8%,28.1%,9.1%,62,2,18.3%,125,30,9.1%,62,27,21,100,17.4%,0,0,0
306,Josh Fields\fieldjo02,24,CHW,419,1672,3.99,1080,64.6%,26.8%,20.2%,29.3%,23.8%,73.2%,0.0%,47.3%,72.4%,29.4%,3.1%,13,0,13.4%,56,23,9.8%,41,20,28,97,22.4%,0,0,0
307,Chone Figgins#\figgich01,29,LAA,506,2021,3.99,1226,60.7%,30.3%,9.9%,29.6%,30.3%,69.7%,0.0%,42.3%,85.8%,23.5%,4.7%,24,1,14.0%,71,21,11.1%,56,29,20,61,24.7%,0,0,0
308,Luis Figueroa#\figuelu01,33,SFG,5,15,3.00,9,60.0%,44.4%,0.0%,0.0%,55.6%,55.6%,0.0%,33.3%,100.0%,20.0%,0.0%,0,0,20.0%,1,0,20.0%,1,0,0,0,,0,0,0
309,Steve Finley*\finlest01,42,COL,102,383,3.75,242,63.4%,34.3%,5.0%,23.6%,37.2%,65.7%,0.7%,41.6%,92.5%,13.7%,3.9%,4,0,16.7%,17,7,8.8%,9,2,2,2,50.0%,0,0,0
310,Jesus Flores\floreje02,22,WSN,198,791,3.99,520,65.7%,26.3%,18.7%,29.6%,25.4%,73.7%,0.0%,48.4%,74.7%,19.7%,5.1%,10,0,11.6%,23,4,8.1%,16,11,12,36,25.0%,0,0,0
311,Randy Flores*\florera01,31,STL,1,4,4.00,3,75.0%,66.7%,0.0%,33.3%,0.0%,33.3%,0.0%,25.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
312,Cliff Floyd*\floydcl01,34,CHC,323,1156,3.58,674,59.2%,23.3%,17.2%,24.6%,34.9%,76.7%,3.7%,45.4%,77.6%,27.6%,5.3%,17,1,16.7%,54,28,7.1%,23,13,10,37,21.3%,0,0,0
313,Josh Fogg\foggjo01,30,COL,63,192,3.05,142,74.0%,25.4%,14.1%,30.3%,30.3%,74.6%,0.0%,55.2%,81.1%,47.6%,3.2%,2,0,11.1%,7,1,1.6%,1,1,3,11,15.8%,0,0,0
314,Mike Fontenot*\fontemi01,27,CHC,260,1020,3.92,646,63.3%,32.2%,13.2%,24.5%,30.2%,67.8%,0.0%,42.9%,80.6%,20.4%,3.5%,9,0,14.2%,37,9,7.7%,20,11,12,31,27.9%,0,0,0
315,Lew Ford\fordle01,30,MIN,130,548,4.22,355,64.8%,29.9%,12.7%,31.5%,25.9%,70.1%,0.0%,45.4%,81.9%,20.0%,4.6%,6,0,13.1%,17,3,8.5%,11,7,5,19,20.8%,0,0,0
316,Jake Fox\foxja02,24,CHC,15,44,2.93,31,70.5%,12.9%,25.8%,22.6%,38.7%,87.1%,0.0%,61.4%,70.4%,46.7%,0.0%,0,0,13.3%,2,1,0.0%,0,0,0,2,0.0%,0,0,0
317,Jeff Francis*\francje01,26,COL,79,307,3.89,200,65.1%,41.0%,11.0%,19.5%,28.5%,59.0%,0.0%,38.4%,81.4%,25.3%,1.3%,1,0,12.7%,10,3,11.4%,9,2,8,10,40.0%,0,0,0
318,Ben Francisco\francbe01,25,CLE,66,236,3.58,162,68.6%,34.0%,20.4%,18.5%,27.2%,66.0%,0.0%,45.3%,69.2%,12.1%,4.5%,3,0,10.6%,7,3,6.1%,4,3,3,16,15.8%,0,0,0
319,Julio Franco\francju01,48,TOT,106,430,4.06,267,62.7%,30.3%,18.0%,25.8%,25.8%,69.7%,2.5%,43.7%,74.2%,23.6%,4.7%,5,0,11.3%,12,3,6.6%,7,2,7,16,30.4%,0,0,0
320,Julio Franco\francju01,48,NYM,61,247,4.05,146,59.1%,30.8%,20.5%,22.6%,26.0%,69.2%,0.0%,40.9%,70.3%,26.2%,4.9%,3,0,11.5%,7,1,6.6%,4,1,3,10,23.1%,0,0,0
321,Julio Franco\francju01,48,ATL,45,183,4.07,121,67.6%,29.8%,14.9%,29.8%,25.6%,70.2%,6.5%,47.5%,78.8%,20.0%,4.4%,2,0,11.1%,5,2,6.7%,3,1,4,6,40.0%,0,0,0
322,Jeff Francoeur\francje02,23,ATL,696,2393,3.44,1575,66.4%,14.2%,23.0%,29.7%,33.0%,85.8%,2.4%,56.9%,73.1%,45.7%,3.7%,26,1,11.2%,78,44,6.2%,43,33,23,106,17.8%,0,0,0
323,Kevin Frandsen\frandke01,25,SFG,296,1056,3.57,689,66.0%,23.7%,10.0%,30.6%,35.7%,76.3%,3.3%,50.4%,86.9%,31.8%,5.7%,17,0,13.5%,40,14,6.4%,19,10,4,20,16.7%,0,0,0
324,Ryan Franklin\frankry01,34,STL,2,8,4.00,7,87.5%,0.0%,71.4%,14.3%,14.3%,100.0%,0.0%,87.5%,28.6%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
325,Ryan Freel\freelry01,31,CIN,304,1194,3.93,761,63.7%,30.1%,10.1%,29.3%,30.5%,69.9%,0.0%,44.6%,85.5%,25.0%,3.0%,9,0,15.5%,47,17,9.9%,30,20,17,30,36.2%,0,0,0
326,Sam Fuld*\fuldsa01,25,CHC,9,46,5.11,25,54.3%,32.0%,20.0%,36.0%,12.0%,68.0%,0.0%,37.0%,70.6%,11.1%,11.1%,1,1,22.2%,2,1,11.1%,1,0,1,2,33.3%,0,0,0
327,Rafael Furcal#\furcara02,29,LAD,644,2373,3.68,1471,62.3%,30.4%,7.8%,26.5%,35.3%,69.6%,1.2%,43.4%,88.8%,22.7%,5.7%,37,0,16.5%,106,32,8.1%,52,25,19,49,27.9%,0,0,0
328,J.J. Furmaniak\furmajj01,27,OAK,22,98,4.45,61,62.2%,29.5%,26.2%,29.5%,14.8%,70.5%,0.0%,43.9%,62.8%,27.3%,0.0%,0,0,9.1%,2,1,9.1%,2,2,3,5,37.5%,0,0,0
329,John Gall\galljo01,29,FLA,5,19,3.80,11,57.9%,27.3%,36.4%,9.1%,27.3%,72.7%,0.0%,42.1%,50.0%,20.0%,0.0%,0,0,40.0%,2,0,20.0%,1,1,0,1,0.0%,0,0,0
330,Sean Gallagher\gallase01,21,CHC,2,3,1.50,2,66.7%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
331,Yovani Gallardo\gallayo01,21,MIL,42,167,3.98,114,68.3%,26.3%,17.5%,28.9%,27.2%,73.7%,0.0%,50.3%,76.2%,19.0%,4.8%,2,0,9.5%,4,1,4.8%,2,1,2,8,20.0%,0,0,0
332,Freddy Garcia\garcifr03,30,PHI,23,66,2.87,44,66.7%,29.5%,18.2%,22.7%,29.5%,70.5%,0.0%,47.0%,74.2%,43.5%,4.3%,1,0,17.4%,4,0,0.0%,0,0,3,3,42.9%,0,0,0
