
Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
222,Deivi Cruz\cruzde01,31,SFG,431,1335,3.10,908,69.2%,24.1%,11.6%,22.6%,41.7%,75.9%,5.4%,52.5%,84.8%,24.8%,3.5%,15,0,13.0%,56,27,4.6%,20,13,2,30,6.3%,0,0,0
223,Jacob Cruz*\cruzja01,31,CIN,167,658,3.94,412,63.4%,18.7%,24.3%,31.8%,25.2%,81.3%,3.3%,51.5%,70.1%,38.9%,6.0%,10,1,16.2%,27,14,10.8%,18,12,9,34,20.9%,0,0,0
224,Jose Cruz#\cruzjo02,30,TBD,637,2378,3.73,1387,59.0%,23.7%,17.5%,27.0%,31.8%,76.3%,2.7%,45.0%,77.0%,37.7%,5.8%,37,1,16.2%,103,44,12.4%,79,41,31,86,26.5%,0,0,0
225,Juan Cruz\cruzju02,25,ATL,6,32,5.33,20,62.5%,20.0%,25.0%,45.0%,10.0%,80.0%,0.0%,50.0%,68.8%,33.3%,16.7%,1,0,33.3%,2,0,0.0%,0,0,1,2,33.3%,0,0,0
226,Michael Cuddyer\cuddymi01,25,MIN,384,1441,3.75,891,62.2%,31.6%,17.4%,20.9%,30.1%,68.4%,1.5%,42.5%,74.5%,26.3%,5.2%,20,0,14.6%,56,16,10.7%,41,15,21,53,28.4%,0,0,0
227,Midre Cummings*\cummimi01,32,TBD,61,242,3.97,146,60.3%,22.6%,19.2%,29.5%,28.8%,77.4%,0.0%,46.7%,75.2%,36.1%,8.2%,5,0,24.6%,15,7,8.2%,5,2,3,9,25.0%,0,0,0
228,Jack Cust*\custja01,25,BAL,1,4,4.00,3,75.0%,0.0%,66.7%,33.3%,0.0%,100.0%,0.0%,75.0%,33.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
229,Casey Daigle\daiglca01,23,ARI,18,59,3.28,45,76.3%,6.7%,40.0%,28.9%,24.4%,93.3%,0.0%,71.2%,57.1%,50.0%,0.0%,0,0,11.1%,2,2,0.0%,0,0,0,7,0.0%,0,0,0
230,Brian Dallimore\dallibr01,30,SFG,49,161,3.29,111,68.9%,24.3%,15.3%,27.0%,33.3%,75.7%,0.0%,52.2%,79.8%,30.6%,4.1%,2,0,8.2%,4,2,8.2%,4,3,0,7,0.0%,0,0,0
231,Johnny Damon*\damonjo01,30,BOS,704,2896,4.11,1802,62.3%,30.2%,8.8%,30.3%,30.7%,69.8%,0.2%,43.5%,87.4%,14.6%,5.4%,38,1,15.1%,106,22,12.4%,87,40,11,60,15.5%,0,0,0
232,Brian Daubach*\daubabr01,32,BOS,86,339,3.94,199,58.7%,29.6%,14.6%,28.6%,27.1%,70.4%,0.0%,41.3%,79.3%,32.6%,7.0%,6,1,15.1%,13,4,14.0%,12,7,10,11,47.6%,0,0,0
233,Jeff DaVanon#\davanje02,30,ANA,341,1262,3.70,738,58.7%,28.0%,12.1%,27.8%,32.1%,72.0%,1.0%,42.2%,83.2%,34.6%,7.3%,25,1,17.9%,61,20,9.4%,32,12,25,29,46.3%,0,0,0
234,Ben Davis#\davisbe01,27,TOT,209,758,3.63,487,64.2%,20.7%,24.4%,24.8%,30.0%,79.3%,0.0%,50.9%,69.2%,44.5%,2.9%,6,0,13.4%,28,17,11.0%,23,18,15,34,30.6%,0,0,0
235,Ben Davis#\davisbe01,27,SEA,37,125,3.38,77,61.6%,23.4%,24.7%,19.5%,32.5%,76.6%,0.0%,47.2%,67.8%,43.2%,0.0%,0,0,13.5%,5,3,13.5%,5,5,4,5,44.4%,0,0,0
236,Ben Davis#\davisbe01,27,CHW,172,633,3.68,410,64.8%,20.2%,24.4%,25.9%,29.5%,79.8%,0.0%,51.7%,69.4%,44.8%,3.5%,6,0,13.4%,23,14,10.5%,18,13,11,29,27.5%,0,0,0
237,Doug Davis\davisdo02,28,MIL,71,254,3.58,198,78.0%,20.7%,34.3%,31.3%,13.6%,79.3%,0.0%,61.8%,56.7%,57.7%,1.4%,1,0,4.2%,3,2,4.2%,3,0,8,34,18.6%,0,0,0
238,J.J. Davis\davisjj01,25,PIT,40,153,3.83,105,68.6%,16.2%,29.5%,29.5%,24.8%,83.8%,0.0%,57.5%,64.8%,47.5%,2.5%,1,0,7.5%,3,2,12.5%,5,4,3,7,30.0%,0,0,0
239,Jason Davis\davisja02,24,CLE,5,14,2.80,12,85.7%,25.0%,33.3%,16.7%,25.0%,75.0%,0.0%,64.3%,55.6%,60.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
240,Zach Day\dayza01,26,MON,32,112,3.50,85,75.9%,42.4%,27.1%,12.9%,17.6%,57.6%,0.0%,43.8%,53.1%,31.3%,6.3%,2,0,12.5%,4,0,6.3%,2,0,6,11,35.3%,0,0,0
241,Jorge De La Rosa*\rosajo01,23,MIL,7,23,3.29,20,87.0%,35.0%,60.0%,0.0%,5.0%,65.0%,0.0%,56.5%,7.7%,42.9%,0.0%,0,0,14.3%,1,0,0.0%,0,0,2,4,33.3%,0,0,0
242,Mike DeJean\dejeami01,33,TOT,1,3,3.00,3,100.0%,33.3%,33.3%,33.3%,0.0%,66.7%,,66.7%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
243,Mike DeJean\dejeami01,33,BAL,1,3,3.00,3,100.0%,33.3%,33.3%,33.3%,0.0%,66.7%,,66.7%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
244,David DeJesus*\dejesda01,24,KCR,415,1617,3.90,1004,62.1%,35.5%,5.9%,27.0%,31.7%,64.5%,0.0%,40.1%,90.9%,19.5%,4.6%,19,0,17.1%,71,20,10.4%,43,27,27,26,50.9%,0,0,0
245,Carlos Delgado*\delgaca01,32,TOR,551,2154,3.91,1291,61.1%,22.4%,20.9%,29.3%,27.4%,77.6%,4.6%,47.4%,73.1%,36.3%,7.1%,39,2,18.1%,100,43,10.0%,55,27,30,85,26.1%,0,0,0
246,Wilson Delgado#\delgawi01,31,NYM,147,589,4.01,343,58.9%,30.9%,9.9%,29.2%,30.0%,69.1%,2.8%,40.7%,85.7%,21.1%,7.5%,11,0,17.7%,26,11,6.8%,10,7,17,12,58.6%,0,0,0
247,David Dellucci*\delluda01,30,TEX,389,1602,4.12,947,59.4%,30.2%,19.7%,24.0%,26.1%,69.8%,1.1%,41.4%,71.7%,27.0%,6.2%,24,3,13.9%,54,14,13.1%,51,29,28,60,31.8%,0,0,0
248,Ryan Dempster\dempsry01,27,CHC,1,4,4.00,3,75.0%,33.3%,66.7%,0.0%,0.0%,66.7%,0.0%,50.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
249,Mark DeRosa\derosma01,29,ATL,345,1235,3.58,772,62.9%,24.2%,14.2%,27.1%,34.5%,75.8%,1.7%,47.7%,81.2%,31.3%,3.8%,13,0,12.8%,44,25,5.5%,19,13,20,33,37.7%,0,0,0
250,Elmer Dessens\desseel01,33,TOT,29,113,3.90,72,63.7%,29.2%,13.9%,25.0%,31.9%,70.8%,0.0%,45.1%,80.4%,34.5%,3.4%,1,0,10.3%,3,1,6.9%,2,0,0,3,0.0%,0,0,0
251,Elmer Dessens\desseel01,33,ARI,25,99,3.96,62,62.6%,27.4%,14.5%,27.4%,30.6%,72.6%,0.0%,45.5%,80.0%,36.0%,4.0%,1,0,8.0%,2,1,8.0%,2,0,0,3,0.0%,0,0,0
252,Elmer Dessens\desseel01,33,LAD,4,14,3.50,10,71.4%,40.0%,10.0%,10.0%,40.0%,60.0%,0.0%,42.9%,83.3%,25.0%,0.0%,0,0,25.0%,1,0,0.0%,0,0,0,0,,0,0,0
253,Doug DeVore*\devordo01,26,ARI,115,424,3.69,275,64.9%,23.6%,21.5%,27.3%,27.6%,76.4%,0.0%,49.5%,71.9%,47.0%,6.1%,7,1,11.3%,13,1,9.6%,11,7,7,24,22.6%,0,0,0
254,Einar Diaz\diazei01,31,MON,159,548,3.45,349,64.9%,30.1%,7.7%,23.8%,38.4%,69.9%,5.0%,45.4%,88.9%,18.2%,5.7%,9,0,12.6%,20,4,5.7%,9,5,1,9,10.0%,0,0,0
255,Felix Diaz\diazfe01,23,CHW,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
256,Matt Diaz\diazma02,26,TBD,24,98,4.08,68,69.4%,13.2%,27.9%,36.8%,22.1%,86.8%,0.0%,60.2%,67.8%,54.2%,0.0%,0,0,12.5%,3,2,4.2%,1,1,1,5,16.7%,0,0,0
257,Victor Diaz\diazvi01,22,NYM,53,197,3.72,135,68.5%,17.8%,23.7%,31.9%,26.7%,82.2%,0.0%,56.3%,71.2%,39.6%,0.0%,0,0,11.3%,6,4,3.8%,2,2,4,11,26.7%,0,0,0
258,Mike Difelice\difelmi01,35,TOT,28,97,3.46,62,63.9%,21.0%,11.3%,33.9%,33.9%,79.0%,0.0%,50.5%,85.7%,42.9%,7.1%,2,1,14.3%,4,2,17.9%,5,3,1,3,25.0%,0,0,0
259,Mike Difelice\difelmi01,35,DET,25,88,3.52,56,63.6%,17.9%,10.7%,37.5%,33.9%,82.1%,0.0%,52.3%,87.0%,44.0%,8.0%,2,1,16.0%,4,2,20.0%,5,3,1,2,33.3%,0,0,0
260,Mike Difelice\difelmi01,35,CHC,3,9,3.00,6,66.7%,50.0%,16.7%,0.0%,33.3%,50.0%,0.0%,33.3%,66.7%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
261,Greg Dobbs*\dobbsgr01,25,SEA,56,209,3.73,139,66.5%,16.5%,21.6%,33.1%,28.8%,83.5%,0.0%,55.5%,74.1%,35.7%,0.0%,0,0,10.7%,6,6,1.8%,1,1,2,12,14.3%,0,0,0
262,Scott Dohmann\dohmasc01,26,COL,3,12,4.00,8,66.7%,25.0%,12.5%,50.0%,12.5%,75.0%,0.0%,50.0%,83.3%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
263,Andy Dominique\dominan01,28,BOS,11,48,4.36,28,58.3%,39.3%,21.4%,10.7%,28.6%,60.7%,0.0%,35.4%,64.7%,18.2%,9.1%,1,0,27.3%,3,1,27.3%,3,3,0,3,0.0%,0,0,0
264,Scott Downs*\downssc01,28,MON,22,81,3.68,54,66.7%,29.6%,14.8%,29.6%,25.9%,70.4%,0.0%,46.9%,78.9%,31.8%,9.1%,2,0,9.1%,2,0,4.5%,1,0,2,5,28.6%,0,0,0
265,Kelly Dransfeldt\dranske01,29,CHW,30,104,3.47,73,70.2%,15.1%,17.8%,34.2%,32.9%,84.9%,0.0%,59.6%,79.0%,36.7%,0.0%,0,0,13.3%,4,3,6.7%,2,2,1,5,16.7%,0,0,0
266,Darren Dreifort\dreifda01,32,LAD,1,5,5.00,3,60.0%,33.3%,66.7%,0.0%,0.0%,66.7%,0.0%,40.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
267,Ryan Drese\dresery01,28,TEX,4,16,4.00,11,68.8%,45.5%,36.4%,0.0%,18.2%,54.5%,0.0%,37.5%,33.3%,25.0%,0.0%,0,0,25.0%,1,0,25.0%,1,0,0,2,0.0%,0,0,0
268,J.D. Drew*\drewj.01,28,ATL,645,2562,3.97,1425,55.7%,26.7%,16.4%,28.4%,28.5%,73.3%,0.4%,40.8%,77.6%,30.9%,9.3%,60,0,18.6%,120,35,14.0%,90,32,33,83,28.4%,0,0,0
269,Tim Drew\drewti01,25,ATL,3,13,4.33,8,61.5%,12.5%,25.0%,50.0%,12.5%,87.5%,0.0%,53.8%,71.4%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
270,Travis Driskill\drisktr01,32,COL,1,5,5.00,3,60.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,20.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
271,Jason Dubois\duboija01,25,CHC,25,88,3.52,65,73.9%,13.8%,29.2%,30.8%,26.2%,86.2%,0.0%,63.6%,66.1%,56.0%,4.0%,1,0,4.0%,1,0,4.0%,1,1,0,7,0.0%,0,0,0
272,Eric DuBose*\duboser01,28,BAL,2,7,3.50,6,85.7%,33.3%,66.7%,0.0%,0.0%,66.7%,0.0%,57.1%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
273,Brandon Duckworth\duckwbr01,28,HOU,10,40,4.00,25,62.5%,44.0%,16.0%,12.0%,28.0%,56.0%,0.0%,35.0%,71.4%,0.0%,10.0%,1,0,20.0%,2,0,10.0%,1,0,0,2,0.0%,0,0,0
274,Jeff Duncan*\duncaje01,25,NYM,17,72,4.24,44,61.1%,34.1%,25.0%,15.9%,25.0%,65.9%,0.0%,40.3%,62.1%,29.4%,0.0%,0,0,17.6%,3,2,5.9%,1,1,3,2,60.0%,0,0,0
275,Adam Dunn*\dunnad01,24,CIN,683,2894,4.24,1648,57.6%,31.6%,19.1%,26.8%,22.6%,68.4%,2.7%,39.4%,72.2%,27.8%,7.3%,50,3,20.8%,142,53,13.3%,91,44,66,129,33.8%,0,0,0
276,Erubiel Durazo*\durazer01,30,OAK,578,2159,3.74,1330,62.6%,26.5%,16.4%,26.4%,30.8%,73.5%,4.1%,46.0%,77.7%,29.2%,7.3%,42,0,17.5%,101,32,11.1%,64,30,17,87,16.3%,0,0,0
277,Chad Durbin\durbich01,26,TOT,1,4,4.00,4,100.0%,0.0%,25.0%,50.0%,25.0%,100.0%,,100.0%,75.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
278,Chad Durbin\durbich01,26,ARI,1,4,4.00,4,100.0%,0.0%,25.0%,50.0%,25.0%,100.0%,,100.0%,75.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
279,Ray Durham#\durhara01,32,SFG,543,2207,4.06,1305,59.5%,31.8%,9.7%,26.4%,32.1%,68.2%,1.3%,40.5%,85.7%,20.3%,6.3%,34,0,16.2%,88,32,12.9%,70,40,22,38,36.7%,0,0,0
280,Trent Durrington\durritr01,28,MIL,88,349,3.97,226,64.8%,35.4%,15.0%,23.0%,26.5%,64.6%,0.0%,41.8%,76.7%,22.7%,4.5%,4,0,10.2%,9,2,11.4%,10,6,5,17,21.7%,0,0,0
281,Jermaine Dye\dyeje01,30,OAK,591,2512,4.25,1549,61.9%,34.0%,14.8%,24.7%,26.4%,66.0%,0.9%,40.8%,77.5%,12.2%,5.6%,33,0,17.9%,106,32,11.2%,66,40,28,100,21.9%,0,0,0
282,Damion Easley\easleda01,34,FLA,257,945,3.68,567,60.3%,31.0%,12.0%,23.6%,33.3%,69.0%,1.1%,41.6%,82.6%,21.0%,5.8%,15,1,10.5%,27,6,7.4%,19,8,13,23,36.1%,0,0,0
283,Adam Eaton\eatonad01,26,SDP,76,282,3.71,186,66.0%,28.5%,18.3%,24.7%,28.5%,71.5%,0.0%,47.2%,74.4%,42.1%,2.6%,2,0,7.9%,6,3,7.9%,6,3,8,6,50.0%,0,0,0
284,David Eckstein\eckstda01,29,ANA,642,2421,3.77,1595,66.0%,36.8%,5.0%,24.8%,33.4%,63.2%,0.5%,41.7%,92.1%,11.2%,5.3%,34,0,13.6%,87,11,9.2%,59,14,10,39,20.4%,0,0,0
285,Jim Edmonds*\edmonji01,34,STL,612,2587,4.23,1496,58.6%,25.6%,21.9%,28.7%,23.8%,74.4%,3.0%,43.6%,70.5%,35.9%,6.7%,41,2,18.1%,111,41,13.1%,80,40,35,115,23.3%,0,0,0
286,Joey Eischen*\eischjo01,34,MON,4,9,2.25,6,66.7%,0.0%,16.7%,16.7%,66.7%,100.0%,0.0%,66.7%,83.3%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
287,Scott Elarton\elartsc01,28,TOT,17,57,3.35,40,70.2%,25.0%,10.0%,32.5%,32.5%,75.0%,0.0%,52.6%,86.7%,29.4%,5.9%,1,0,11.8%,2,1,11.8%,2,1,0,2,0.0%,0,0,0
288,Scott Elarton\elartsc01,28,COL,14,48,3.43,34,70.8%,26.5%,11.8%,29.4%,32.4%,73.5%,0.0%,52.1%,84.0%,35.7%,7.1%,1,0,7.1%,1,0,14.3%,2,1,0,2,0.0%,0,0,0
289,Scott Elarton\elartsc01,28,CLE,3,9,3.00,6,66.7%,16.7%,0.0%,50.0%,33.3%,83.3%,0.0%,55.6%,100.0%,0.0%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,0,0.0%,0,0,0
290,Cal Eldred\eldreca01,36,STL,6,20,3.33,15,75.0%,26.7%,46.7%,6.7%,20.0%,73.3%,0.0%,55.0%,36.4%,50.0%,0.0%,0,0,33.3%,2,1,16.7%,1,0,0,3,0.0%,0,0,0
291,Jason Ellison\ellisja01,26,SFG,4,14,3.50,11,78.6%,9.1%,18.2%,45.5%,27.3%,90.9%,0.0%,71.4%,80.0%,75.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
292,Juan Encarnacion\encarju01,28,TOT,532,1931,3.63,1244,64.7%,24.9%,17.0%,25.9%,32.2%,75.1%,1.2%,48.6%,77.4%,29.5%,4.5%,24,0,14.7%,78,40,8.5%,45,26,16,70,18.6%,0,0,0
293,Juan Encarnacion\encarju01,28,LAD,350,1237,3.53,803,64.9%,26.3%,15.2%,24.7%,33.9%,73.7%,0.0%,47.9%,79.4%,29.4%,4.6%,16,0,15.1%,53,29,8.9%,31,18,10,43,18.9%,0,0,0
294,Juan Encarnacion\encarju01,28,FLA,182,694,3.81,441,64.3%,22.4%,20.2%,28.1%,29.3%,77.6%,3.2%,49.9%,74.0%,29.7%,4.4%,8,0,13.7%,25,11,7.7%,14,8,6,27,18.2%,0,0,0
295,Morgan Ensberg\ensbemo01,28,HOU,456,1623,3.56,1002,61.9%,29.5%,10.8%,22.4%,37.3%,70.5%,0.6%,43.6%,84.7%,30.7%,4.2%,19,1,11.6%,53,18,9.0%,41,22,19,27,41.3%,0,0,0
296,Matt Erickson*\erickma01,28,MIL,6,21,3.50,15,71.4%,20.0%,13.3%,33.3%,33.3%,80.0%,0.0%,57.1%,83.3%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
297,Scott Erickson\ericksc01,36,TOT,3,11,3.67,9,81.8%,0.0%,44.4%,44.4%,11.1%,100.0%,0.0%,81.8%,55.6%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
298,Scott Erickson\ericksc01,36,NYM,3,11,3.67,9,81.8%,0.0%,44.4%,44.4%,11.1%,100.0%,0.0%,81.8%,55.6%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
299,Darin Erstad*\erstada01,30,ANA,543,2135,3.93,1343,63.0%,34.5%,11.3%,22.3%,31.9%,65.5%,0.5%,41.3%,82.7%,12.9%,6.6%,36,0,17.3%,94,20,10.1%,55,25,14,60,18.9%,0,0,0
300,Felix Escalona\escalfe01,25,NYY,9,26,2.89,20,76.9%,20.0%,15.0%,35.0%,30.0%,80.0%,0.0%,61.5%,81.3%,55.6%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
301,Alex Escobar\escobal01,25,CLE,180,662,3.68,412,62.2%,25.7%,19.4%,27.4%,27.4%,74.3%,0.0%,46.2%,73.9%,31.7%,2.2%,4,2,13.3%,24,14,8.9%,16,7,10,32,23.8%,0,0,0
302,Kelvim Escobar\escobke01,28,ANA,2,2,1.00,2,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
303,Bobby Estalella\estalbo02,29,TOT,31,131,4.23,78,59.5%,24.4%,24.4%,30.8%,20.5%,75.6%,0.0%,45.0%,67.8%,35.5%,6.5%,2,0,16.1%,5,2,16.1%,5,2,6,5,54.5%,0,0,0
304,Bobby Estalella\estalbo02,29,ARI,14,60,4.29,43,71.7%,18.6%,25.6%,37.2%,18.6%,81.4%,0.0%,58.3%,68.6%,57.1%,0.0%,0,0,0.0%,0,0,14.3%,2,2,3,3,50.0%,0,0,0
305,Bobby Estalella\estalbo02,29,TOR,17,71,4.18,35,49.3%,31.4%,22.9%,22.9%,22.9%,68.6%,0.0%,33.8%,66.7%,17.6%,11.8%,2,0,29.4%,5,2,17.6%,3,0,3,2,60.0%,0,0,0
306,Shawn Estes\estessh01,31,COL,80,256,3.20,189,73.8%,25.9%,14.8%,23.3%,36.0%,74.1%,0.0%,54.7%,80.0%,45.0%,3.8%,3,0,13.8%,11,1,3.8%,3,0,5,4,45.5%,0,0,0
307,Johnny Estrada#\estrajo01,28,ATL,519,1796,3.46,1205,68.0%,16.7%,13.4%,36.6%,33.3%,83.3%,4.1%,56.7%,83.9%,42.4%,5.0%,26,0,11.6%,60,16,3.9%,20,4,9,57,13.6%,0,0,0
308,Adam Everett\everead01,27,HOU,436,1511,3.47,1006,66.6%,29.6%,9.8%,25.4%,35.1%,70.4%,0.0%,46.9%,86.0%,24.8%,4.1%,18,0,11.5%,50,9,6.7%,29,16,14,42,25.0%,0,0,0
309,Carl Everett#\evereca01,33,TOT,310,1184,3.82,784,66.9%,21.9%,18.1%,29.5%,30.5%,78.1%,3.0%,52.2%,76.8%,34.2%,4.5%,14,1,11.9%,37,15,7.4%,23,14,4,41,8.9%,0,0,0
310,Carl Everett#\evereca01,33,MON,141,515,3.65,337,66.5%,20.2%,20.5%,27.0%,32.3%,79.8%,4.5%,53.1%,74.3%,34.8%,6.4%,9,0,15.6%,22,9,6.4%,9,7,1,18,5.3%,0,0,0
311,Carl Everett#\evereca01,33,CHW,169,669,3.96,447,67.2%,23.3%,16.3%,31.3%,29.1%,76.7%,1.8%,51.6%,78.7%,33.7%,3.0%,5,1,8.9%,15,6,8.3%,14,7,3,23,11.5%,0,0,0
312,Scott Eyre*\eyresc01,32,SFG,2,7,3.50,7,100.0%,0.0%,57.1%,28.6%,14.3%,100.0%,,100.0%,42.9%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
313,Brian Falkenborg\falkebr01,26,LAD,3,15,5.00,9,60.0%,55.6%,11.1%,33.3%,0.0%,44.4%,0.0%,26.7%,75.0%,33.3%,0.0%,0,0,33.3%,1,0,33.3%,1,0,2,0,100.0%,0,0,0
314,Kyle Farnsworth\farnsky01,28,CHC,1,7,7.00,4,57.1%,25.0%,25.0%,25.0%,25.0%,75.0%,0.0%,42.9%,66.7%,0.0%,0.0%,0,0,100.0%,1,0,0.0%,0,0,0,0,,0,0,0
315,Jeff Fassero*\fasseje01,41,TOT,24,86,3.58,57,66.3%,21.1%,33.3%,21.1%,24.6%,78.9%,0.0%,52.3%,57.8%,66.7%,0.0%,0,0,0.0%,0,0,4.2%,1,0,2,7,22.2%,0,0,0
316,Jeff Fassero*\fasseje01,41,COL,24,86,3.58,57,66.3%,21.1%,33.3%,21.1%,24.6%,78.9%,0.0%,52.3%,57.8%,66.7%,0.0%,0,0,0.0%,0,0,4.2%,1,0,2,7,22.2%,0,0,0
317,Pedro Feliz\felizpe01,29,SFG,531,1783,3.36,1171,65.8%,20.2%,15.1%,28.5%,36.1%,79.8%,0.7%,52.5%,81.0%,39.5%,2.4%,13,4,10.9%,58,32,6.8%,36,23,21,64,24.7%,0,0,0
318,Robert Fick*\fickro01,30,TOT,254,984,3.87,602,61.7%,32.9%,10.0%,25.2%,31.9%,67.1%,2.1%,41.4%,85.1%,25.2%,6.7%,17,1,20.5%,52,15,10.6%,27,14,10,26,27.8%,0,0,0
319,Robert Fick*\fickro01,30,TBD,239,929,3.89,572,62.1%,32.9%,8.9%,26.0%,32.2%,67.1%,2.2%,41.7%,86.7%,25.1%,5.9%,14,1,20.5%,49,15,10.0%,24,13,9,23,28.1%,0,0,0
320,Robert Fick*\fickro01,30,SDP,15,55,3.67,30,54.5%,33.3%,30.0%,10.0%,26.7%,66.7%,0.0%,36.4%,55.0%,26.7%,20.0%,3,0,20.0%,3,0,20.0%,3,1,1,3,25.0%,0,0,0
321,Chone Figgins#\figgich01,26,ANA,640,2529,3.95,1579,62.4%,29.6%,10.6%,28.4%,31.3%,70.4%,0.0%,43.9%,84.9%,20.0%,5.3%,34,0,16.9%,108,34,10.0%,64,28,20,74,21.3%,0,0,0
322,Nelson Figueroa#\figuene01,30,PIT,7,17,2.43,14,82.4%,42.9%,14.3%,7.1%,35.7%,57.1%,0.0%,47.1%,75.0%,42.9%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
323,Bob File\filebo01,27,TOR,1,4,4.00,3,75.0%,33.3%,66.7%,0.0%,0.0%,66.7%,0.0%,50.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
324,Steve Finley*\finlest01,39,TOT,708,2696,3.81,1688,62.7%,31.6%,10.5%,24.6%,33.3%,68.4%,0.4%,42.9%,84.7%,17.9%,7.1%,50,2,18.1%,128,38,9.0%,64,36,17,65,20.7%,0,0,0
325,Steve Finley*\finlest01,39,ARI,457,1703,3.73,1058,62.3%,32.5%,10.0%,23.2%,34.3%,67.5%,0.6%,42.0%,85.2%,17.5%,6.1%,28,2,17.5%,80,30,5.9%,27,14,13,39,25.0%,0,0,0
326,Steve Finley*\finlest01,39,LAD,251,993,3.96,630,63.4%,30.0%,11.3%,27.1%,31.6%,70.0%,0.0%,44.4%,83.9%,18.7%,8.8%,22,0,19.1%,48,8,14.7%,37,22,4,26,13.3%,0,0,0
327,John Flaherty\flahejo01,36,NYY,135,482,3.57,326,68.8%,22.1%,17.2%,28.8%,31.9%,77.9%,5.1%,53.6%,78.0%,37.0%,2.2%,3,0,8.1%,11,4,3.7%,5,5,7,18,28.0%,0,0,0
328,Jose Flores\florejo01,31,LAD,5,22,4.40,12,54.5%,33.3%,8.3%,41.7%,16.7%,66.7%,0.0%,36.4%,87.5%,20.0%,20.0%,1,0,20.0%,1,0,0.0%,0,0,1,0,50.0%,0,0,0
329,Randy Flores*\florera01,28,STL,2,8,4.00,6,75.0%,50.0%,0.0%,33.3%,16.7%,50.0%,0.0%,37.5%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
330,Cliff Floyd*\floydcl01,31,NYM,457,1690,3.70,1049,62.9%,16.4%,23.6%,31.7%,28.2%,83.6%,3.6%,52.6%,71.7%,37.4%,5.7%,26,4,15.3%,70,30,5.9%,27,14,14,89,13.6%,0,0,0
331,Gavin Floyd\floydga01,21,PHI,10,36,3.60,27,75.0%,48.1%,25.9%,7.4%,18.5%,51.9%,0.0%,38.9%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,5,0.0%,0,0,0
332,Josh Fogg\foggjo01,27,PIT,64,204,3.19,142,69.6%,33.8%,13.4%,16.9%,35.9%,66.2%,0.0%,46.1%,79.8%,31.3%,3.1%,2,1,14.1%,9,1,1.6%,1,0,6,7,46.2%,0,0,0
